id_venda,data_hora,categoria,produto,quantidade,valor_unitario
18382,2022-12-14 21:39:59,Bolo Tradicional,Bolo de cenoura,4,19.66
18383,2022-05-30 16:32:16,Bolo de Pote,Bolo de pote brigadeiro,2,9.61
18384,2024-04-22 19:15:28,Bolo Tradicional,Bolo de fubá,1,22.25
18385,2022-07-08 09:15:40,Bebida,Refrigerante,2,7.66
18386,2024-04-21 14:51:57,Bebida,Chá gelado,1,3.89
18387,2023-09-09 13:14:39,Salgado,Esfiha,1,7.2
18388,2025-06-30 14:37:37,Salgado,Quibe,1,8.95
18389,2018-11-02 16:29:46,Bolo Tradicional,Bolo de laranja,1,17.66
18390,2018-08-21 20:26:31,Bolo Tradicional,Bolo de laranja,2,20.18
18391,2019-07-09 14:03:01,Salgado,Pão de queijo,3,8.31
18392,2016-11-18 12:53:00,Bolo de Festa,Bolo floresta negra,5,92.94
18393,2017-05-15 15:56:34,Bolo de Festa,Bolo de aniversário chocolate,1,102.49
18394,2022-11-02 17:59:25,Salgado,Coxinha,4,6.44
18395,2023-11-20 20:00:33,Bolo de Pote,Bolo de pote brigadeiro,2,8.16
18396,2022-03-17 15:08:32,Bolo de Festa,Bolo de aniversário chocolate,1,130.71
18397,2022-02-19 19:24:12,Bolo de Festa,Bolo floresta negra,2,117.44
18398,2022-08-21 20:10:08,Bebida,Refrigerante,1,4.72
18399,2020-11-24 11:50:49,Bolo de Festa,Bolo dois amores,1,100.08
18400,2017-07-31 15:43:34,Bolo Tradicional,Bolo de laranja,1,21.27
18401,2021-01-14 14:43:48,Bebida,Refrigerante,2,3.27
18402,2017-02-05 15:46:52,Bolo Tradicional,Bolo de laranja,1,15.25
18403,2024-12-14 12:23:27,Bolo Tradicional,Bolo de milho,4,16.25
18404,2021-06-26 16:14:47,Bolo de Pote,Bolo de pote prestígio,2,14.26
18405,2020-02-21 18:20:11,Bolo Tradicional,Bolo de laranja,1,17.27
18406,2020-03-22 21:50:54,Bolo Tradicional,Bolo de chocolate,2,15.48
18407,2024-07-21 10:02:13,Salgado,Quibe,1,7.2
18408,2019-06-09 08:08:16,Bolo de Festa,Bolo de aniversário morango,1,139.49
18409,2024-05-25 09:08:19,Bolo Tradicional,Bolo de cenoura,3,24.14
18410,2016-11-30 11:48:18,Bolo de Pote,Bolo de pote prestígio,1,8.07
18411,2024-11-02 08:56:33,Bolo de Festa,Bolo de aniversário chocolate,1,142.49
18412,2022-11-25 14:40:35,Bolo de Festa,Bolo de casamento,2,140.71
18413,2020-05-27 20:32:23,Bolo Tradicional,Bolo de milho,2,24.03
18414,2020-08-13 13:48:48,Bolo Tradicional,Bolo de milho,1,16.13
18415,2022-09-27 12:33:43,Bolo Tradicional,Bolo de laranja,2,18.06
18416,2019-10-01 08:10:18,Bolo de Pote,Bolo de pote churros,4,12.15
18417,2021-08-14 16:44:59,Bebida,Suco natural,2,6.65
18418,2019-08-06 08:44:03,Bolo de Festa,Bolo dois amores,3,108.39
18419,2020-01-26 08:14:34,Bolo de Festa,Bolo de aniversário chocolate,1,126.59
18420,2021-11-06 15:42:27,Bolo de Pote,Bolo de pote chocolate,1,10.56
18421,2021-01-06 15:32:25,Salgado,Pão de queijo,1,5.46
18422,2018-12-15 15:37:18,Bolo de Pote,Bolo de pote churros,2,12.51
18423,2020-12-14 14:52:32,Bolo Tradicional,Bolo de chocolate,4,22.76
18424,2019-04-24 17:28:22,Bolo de Pote,Bolo de pote morango,3,14.52
18425,2016-12-19 13:17:53,Bolo Tradicional,Bolo de cenoura,1,22.15
18426,2018-05-27 13:07:01,Bolo Tradicional,Bolo de chocolate,2,23.33
18427,2024-10-09 13:01:36,Bolo Tradicional,Bolo de fubá,5,22.83
18428,2017-10-25 12:13:12,Bolo Tradicional,Bolo de cenoura,1,18.81
18429,2017-05-17 10:38:10,Bolo Tradicional,Bolo de fubá,2,20.21
18430,2023-07-01 18:11:57,Salgado,Coxinha,4,8.01
18431,2020-03-05 10:47:14,Bebida,Água mineral,3,4.08
18432,2025-01-12 15:44:54,Salgado,Quibe,1,8.18
18433,2025-09-07 13:45:58,Bolo de Pote,Bolo de pote prestígio,1,12.3
18434,2018-01-14 14:42:07,Bolo de Pote,Bolo de pote chocolate,2,10.98
18435,2018-10-31 18:58:09,Bolo Tradicional,Bolo de chocolate,4,19.53
18436,2024-02-02 13:57:37,Bolo de Festa,Bolo de casamento,1,129.81
18437,2025-08-20 12:07:53,Bolo de Festa,Bolo de casamento,1,90.79
18438,2020-11-18 15:52:49,Bolo de Festa,Bolo de aniversário morango,3,126.09
18439,2020-05-04 12:24:11,Salgado,Quibe,1,6.37
18440,2022-08-06 09:05:41,Bebida,Água mineral,2,5.36
18441,2021-03-08 17:02:17,Bolo de Festa,Bolo de aniversário morango,1,148.03
18442,2020-01-01 15:05:29,Bebida,Água mineral,1,5.7
18443,2021-06-19 09:09:39,Bebida,Água mineral,1,6.54
18444,2022-06-03 20:22:50,Bolo Tradicional,Bolo de chocolate,1,22.93
18445,2025-03-30 08:13:11,Bebida,Chá gelado,3,3.78
18446,2018-01-28 20:00:13,Bolo de Festa,Bolo de aniversário chocolate,1,129.14
18447,2019-01-10 08:55:46,Bolo Tradicional,Bolo de fubá,1,21.83
18448,2021-08-06 16:07:19,Bolo de Pote,Bolo de pote brigadeiro,2,12.47
18449,2017-09-11 11:10:20,Bebida,Água mineral,1,3.65
18450,2020-06-18 12:56:39,Salgado,Quibe,2,6.58
18451,2025-05-19 15:50:03,Bolo Tradicional,Bolo de laranja,1,17.79
18452,2021-03-23 13:15:58,Bolo de Pote,Bolo de pote chocolate,1,13.78
18453,2017-10-22 19:56:24,Bolo Tradicional,Bolo de milho,1,22.06
18454,2023-01-06 12:40:26,Salgado,Pão de queijo,1,7.28
18455,2024-08-23 18:30:13,Bolo Tradicional,Bolo de chocolate,4,19.17
18456,2016-11-11 14:58:06,Bebida,Suco natural,1,3.91
18457,2021-01-12 18:34:53,Bolo Tradicional,Bolo de laranja,1,22.13
18458,2018-04-30 10:58:56,Bolo de Festa,Bolo de aniversário morango,1,120.53
18459,2020-02-17 18:49:50,Bolo de Pote,Bolo de pote prestígio,2,8.02
18460,2018-09-09 18:35:06,Bolo de Festa,Bolo de aniversário morango,1,142.63
18461,2024-08-07 17:27:35,Bolo Tradicional,Bolo de fubá,2,15.04
18462,2020-06-24 20:09:19,Bebida,Café expresso,1,7.68
18463,2018-12-17 12:52:38,Bolo de Festa,Bolo de casamento,1,125.54
18464,2020-09-19 09:53:06,Bebida,Suco natural,4,3.69
18465,2020-01-08 10:11:08,Bolo Tradicional,Bolo de cenoura,1,20.54
18466,2022-04-23 12:18:26,Bebida,Água mineral,2,3.32
18467,2018-06-26 20:37:57,Bebida,Chá gelado,1,6.94
18468,2022-05-05 16:44:59,Bolo de Pote,Bolo de pote churros,1,10.7
18469,2017-08-20 17:35:59,Bolo Tradicional,Bolo de laranja,1,16.68
18470,2023-10-20 08:05:53,Bebida,Café expresso,1,3.21
18471,2019-02-21 15:44:33,Bolo Tradicional,Bolo de cenoura,1,22.44
18472,2019-12-20 10:32:01,Bolo Tradicional,Bolo de chocolate,3,24.12
18473,2020-12-10 19:21:50,Bolo de Pote,Bolo de pote brigadeiro,5,11.4
18474,2021-12-08 09:20:16,Salgado,Coxinha,1,9.2
18475,2021-05-27 18:52:35,Bolo de Pote,Bolo de pote churros,1,9.53
18476,2017-03-11 14:00:55,Salgado,Quibe,2,7.96
18477,2022-12-10 19:32:03,Bolo Tradicional,Bolo de laranja,1,21.42
18478,2020-11-27 09:49:42,Bolo de Festa,Bolo dois amores,2,93.63
18479,2020-09-27 08:13:44,Bolo Tradicional,Bolo de chocolate,2,21.58
18480,2020-11-20 09:30:24,Bolo de Pote,Bolo de pote morango,2,10.41
18481,2020-02-05 14:48:00,Bolo Tradicional,Bolo de cenoura,1,15.5
18482,2020-04-28 15:58:11,Salgado,Empada,1,9.15
18483,2024-05-02 19:53:33,Bolo de Festa,Bolo de casamento,3,112.84
18484,2025-08-14 17:40:13,Bolo Tradicional,Bolo de chocolate,1,21.56
18485,2025-01-11 13:49:27,Bolo Tradicional,Bolo de chocolate,5,23.84
18486,2020-03-25 15:33:20,Bebida,Chá gelado,1,6.97
18487,2020-08-29 17:21:39,Bolo Tradicional,Bolo de laranja,1,19.53
18488,2022-04-22 18:43:21,Bolo de Pote,Bolo de pote morango,2,13.74
18489,2025-09-03 10:35:14,Bolo de Festa,Bolo floresta negra,1,143.88
18490,2017-10-03 17:29:33,Bolo Tradicional,Bolo de laranja,1,15.28
18491,2022-04-21 21:03:02,Bolo Tradicional,Bolo de fubá,4,19.66
18492,2019-07-02 21:53:17,Salgado,Empada,1,5.62
18493,2022-07-12 19:57:28,Bolo de Festa,Bolo dois amores,1,109.88
18494,2025-04-28 13:33:40,Bolo Tradicional,Bolo de laranja,1,19.23
18495,2017-11-27 12:18:46,Salgado,Coxinha,2,5.82
18496,2021-07-27 10:55:20,Bolo Tradicional,Bolo de fubá,1,23.54
18497,2025-07-22 12:39:24,Salgado,Empada,1,8.6
18498,2016-12-15 16:09:04,Bolo Tradicional,Bolo de chocolate,1,22.03
18499,2022-04-03 17:10:43,Bolo Tradicional,Bolo de cenoura,3,18.08
18500,2022-06-09 11:25:09,Bolo Tradicional,Bolo de milho,3,19.2
18501,2017-11-21 14:43:03,Bolo de Festa,Bolo floresta negra,4,103.4
18502,2022-09-15 21:03:36,Bolo de Pote,Bolo de pote morango,3,13.32
18503,2022-07-29 20:56:57,Bolo Tradicional,Bolo de chocolate,2,22.38
18504,2023-09-26 20:42:42,Bolo Tradicional,Bolo de laranja,3,18.17
18505,2025-01-21 19:12:12,Bolo Tradicional,Bolo de fubá,1,20.49
18506,2021-06-01 15:53:28,Bolo de Pote,Bolo de pote prestígio,1,8.68
18507,2023-08-13 17:09:49,Salgado,Coxinha,2,7.15
18508,2021-11-15 14:19:48,Salgado,Esfiha,4,5.93
18509,2019-01-08 14:08:32,Salgado,Coxinha,2,6.8
18510,2019-11-12 16:54:54,Bolo Tradicional,Bolo de cenoura,1,24.21
18511,2024-08-15 10:38:27,Bolo de Pote,Bolo de pote prestígio,4,14.17
18512,2020-02-19 08:02:00,Bolo Tradicional,Bolo de laranja,2,15.8
18513,2017-08-22 18:02:31,Salgado,Quibe,2,6.8
18514,2017-05-20 20:36:13,Bolo Tradicional,Bolo de laranja,2,21.94
18515,2023-10-25 20:04:55,Bolo Tradicional,Bolo de fubá,2,24.1
18516,2020-10-30 08:55:34,Bolo de Pote,Bolo de pote morango,1,10.42
18517,2023-05-31 10:35:28,Salgado,Coxinha,1,8.77
18518,2021-09-26 20:28:15,Bolo Tradicional,Bolo de cenoura,4,15.42
18519,2024-08-19 21:36:36,Bolo Tradicional,Bolo de milho,1,23.5
18520,2017-05-26 17:40:10,Bolo Tradicional,Bolo de laranja,2,19.96
18521,2021-06-24 21:52:35,Bolo de Festa,Bolo de aniversário morango,1,97.7
18522,2025-08-31 14:46:41,Salgado,Esfiha,4,6.04
18523,2024-11-24 20:35:58,Bolo de Festa,Bolo floresta negra,2,133.43
18524,2017-10-08 15:33:40,Salgado,Esfiha,2,9.96
18525,2021-09-30 21:52:04,Bolo de Festa,Bolo dois amores,1,133.65
18526,2019-02-22 10:15:12,Bolo de Festa,Bolo dois amores,1,135.55
18527,2017-07-07 16:52:21,Bolo de Festa,Bolo de aniversário morango,2,97.47
18528,2021-05-13 17:46:01,Bolo de Pote,Bolo de pote morango,1,11.74
18529,2018-08-08 08:27:02,Bolo de Festa,Bolo de aniversário morango,2,101.81
18530,2019-02-24 19:41:42,Bolo Tradicional,Bolo de cenoura,2,23.54
18531,2021-09-17 21:53:47,Bolo Tradicional,Bolo de milho,3,21.34
18532,2021-05-07 16:21:49,Bolo Tradicional,Bolo de cenoura,1,17.98
18533,2024-04-14 14:03:34,Bolo Tradicional,Bolo de chocolate,1,18.67
18534,2023-12-07 15:20:57,Bolo de Festa,Bolo floresta negra,2,105.88
18535,2020-05-26 12:07:19,Bolo de Pote,Bolo de pote prestígio,1,12.23
18536,2020-01-30 19:46:06,Bolo de Festa,Bolo de casamento,2,108.61
18537,2024-07-01 19:26:55,Bolo de Pote,Bolo de pote churros,1,12.2
18538,2025-01-23 12:07:28,Bolo Tradicional,Bolo de laranja,1,22.05
18539,2020-10-29 19:23:09,Bebida,Água mineral,1,7.23
18540,2025-06-07 19:39:27,Salgado,Empada,1,5.78
18541,2017-01-27 09:10:09,Bolo Tradicional,Bolo de cenoura,3,16.9
18542,2021-01-28 09:01:21,Salgado,Pão de queijo,1,9.09
18543,2024-05-19 08:30:05,Salgado,Empada,1,9.64
18544,2017-06-11 09:02:19,Bolo Tradicional,Bolo de cenoura,1,21.17
18545,2018-09-06 19:34:23,Bolo de Festa,Bolo floresta negra,2,109.6
18546,2020-11-24 20:30:27,Bolo de Pote,Bolo de pote prestígio,2,11.13
18547,2016-11-25 15:28:42,Bebida,Chá gelado,1,6.5
18548,2020-02-21 21:42:22,Bolo de Pote,Bolo de pote churros,1,10.99
18549,2024-06-20 12:41:23,Bolo de Pote,Bolo de pote chocolate,4,11.01
18550,2024-01-24 10:40:07,Bolo Tradicional,Bolo de fubá,1,23.17
18551,2016-12-08 12:43:19,Bolo de Festa,Bolo de casamento,1,149.03
18552,2021-05-08 20:13:38,Bolo Tradicional,Bolo de fubá,1,19.71
18553,2018-08-06 19:07:36,Bolo de Festa,Bolo de casamento,1,116.87
18554,2018-06-03 19:10:49,Bebida,Suco natural,2,4.79
18555,2025-02-21 15:34:58,Bolo Tradicional,Bolo de cenoura,1,15.23
18556,2024-09-17 21:49:44,Bolo de Pote,Bolo de pote brigadeiro,1,10.69
18557,2017-02-11 18:16:50,Bolo Tradicional,Bolo de chocolate,1,24.5
18558,2022-05-25 15:50:28,Salgado,Coxinha,1,7.24
18559,2024-06-30 08:35:27,Bolo Tradicional,Bolo de fubá,2,18.19
18560,2024-05-15 12:08:03,Bebida,Suco natural,1,5.68
18561,2020-06-08 08:28:34,Bolo de Festa,Bolo de aniversário chocolate,5,149.0
18562,2018-06-13 12:45:10,Bolo de Pote,Bolo de pote chocolate,2,11.4
18563,2017-02-05 10:31:55,Salgado,Quibe,2,7.89
18564,2025-04-30 11:23:37,Bolo Tradicional,Bolo de cenoura,1,16.47
18565,2017-08-22 11:26:06,Bolo Tradicional,Bolo de milho,1,22.7
18566,2019-09-13 12:09:00,Bolo Tradicional,Bolo de milho,2,19.21
18567,2025-01-20 10:02:20,Bebida,Suco natural,1,7.53
18568,2017-12-08 11:50:09,Bebida,Suco natural,2,5.06
18569,2020-08-18 16:43:31,Bolo de Pote,Bolo de pote chocolate,1,12.62
18570,2023-12-07 13:44:45,Bebida,Suco natural,1,3.99
18571,2019-07-31 17:49:23,Bolo Tradicional,Bolo de milho,2,16.85
18572,2019-11-07 12:40:30,Bolo de Pote,Bolo de pote morango,2,10.11
18573,2022-02-26 17:25:41,Bolo de Festa,Bolo de casamento,2,127.69
18574,2023-01-02 13:47:55,Bolo de Festa,Bolo de aniversário chocolate,2,87.22
18575,2025-01-08 08:51:49,Bolo de Pote,Bolo de pote prestígio,1,9.44
18576,2025-08-08 11:49:12,Bebida,Suco natural,3,6.56
18577,2021-07-21 21:20:31,Bolo Tradicional,Bolo de fubá,1,17.05
18578,2017-12-22 10:40:51,Bebida,Refrigerante,1,3.75
18579,2016-11-28 18:36:57,Bolo de Festa,Bolo de casamento,1,105.69
18580,2020-12-28 21:24:56,Bolo Tradicional,Bolo de chocolate,2,15.36
18581,2019-04-13 14:18:00,Bolo Tradicional,Bolo de laranja,1,22.06
18582,2018-12-08 21:24:10,Bolo Tradicional,Bolo de cenoura,1,15.9
18583,2019-01-11 14:05:16,Bolo de Pote,Bolo de pote morango,1,9.11
18584,2018-01-05 16:17:14,Bolo de Festa,Bolo de aniversário morango,2,145.57
18585,2018-09-28 15:34:24,Bolo de Pote,Bolo de pote brigadeiro,2,12.94
18586,2020-07-02 18:25:21,Bebida,Refrigerante,2,4.27
18587,2025-05-17 14:19:56,Bolo Tradicional,Bolo de chocolate,5,22.9
18588,2025-05-25 17:36:04,Bolo Tradicional,Bolo de laranja,3,17.78
18589,2024-01-04 08:13:02,Bolo de Pote,Bolo de pote morango,1,13.66
18590,2017-11-28 13:19:49,Bolo de Pote,Bolo de pote morango,2,9.97
18591,2023-08-22 16:57:22,Bolo de Pote,Bolo de pote brigadeiro,2,9.4
18592,2024-02-15 08:44:49,Bebida,Refrigerante,1,3.54
18593,2017-04-07 10:17:00,Bolo Tradicional,Bolo de chocolate,1,24.18
18594,2024-10-14 13:32:55,Bolo Tradicional,Bolo de chocolate,2,21.87
18595,2016-12-30 15:30:29,Salgado,Pão de queijo,1,5.04
18596,2021-12-31 14:33:21,Bolo Tradicional,Bolo de fubá,2,18.02
18597,2018-02-09 21:06:21,Bolo Tradicional,Bolo de fubá,1,20.98
18598,2022-03-24 10:36:45,Bolo Tradicional,Bolo de fubá,4,23.68
18599,2025-03-10 20:29:58,Bolo Tradicional,Bolo de laranja,2,17.52
18600,2019-06-19 20:01:23,Bolo de Festa,Bolo floresta negra,4,147.66
18601,2021-01-19 14:19:55,Bolo de Festa,Bolo dois amores,1,116.17
18602,2018-04-06 17:24:37,Bolo de Festa,Bolo de aniversário morango,2,81.8
18603,2023-09-29 10:24:20,Salgado,Empada,2,6.41
18604,2022-07-19 19:14:53,Bolo Tradicional,Bolo de fubá,1,20.21
18605,2025-05-21 20:58:09,Bebida,Chá gelado,1,7.78
18606,2021-02-07 19:31:10,Bolo de Pote,Bolo de pote churros,1,11.2
18607,2022-09-17 16:00:11,Bolo de Festa,Bolo dois amores,5,81.65
18608,2020-04-20 19:51:17,Bolo Tradicional,Bolo de cenoura,1,18.83
18609,2023-05-22 13:17:43,Bolo Tradicional,Bolo de laranja,1,18.48
18610,2025-05-27 20:48:27,Bolo Tradicional,Bolo de laranja,2,22.78
18611,2018-01-04 09:20:48,Bolo Tradicional,Bolo de fubá,2,17.78
18612,2017-05-30 20:26:25,Bolo de Festa,Bolo dois amores,1,87.62
18613,2022-09-11 18:19:18,Bolo de Pote,Bolo de pote chocolate,5,10.64
18614,2020-02-24 18:40:20,Bolo Tradicional,Bolo de chocolate,3,15.42
18615,2022-01-04 13:16:30,Bolo de Festa,Bolo de casamento,1,103.58
18616,2016-11-28 16:59:15,Bolo Tradicional,Bolo de laranja,2,17.35
18617,2022-12-09 08:27:43,Bolo Tradicional,Bolo de milho,2,15.35
18618,2020-07-12 08:23:39,Bolo Tradicional,Bolo de laranja,1,23.11
18619,2021-10-02 11:48:39,Bolo Tradicional,Bolo de chocolate,3,16.9
18620,2025-03-16 16:04:57,Bolo Tradicional,Bolo de fubá,3,20.08
18621,2021-08-13 11:19:36,Bolo Tradicional,Bolo de milho,2,15.18
18622,2019-11-11 08:04:25,Bolo de Festa,Bolo dois amores,1,114.75
18623,2020-05-12 20:47:48,Bolo Tradicional,Bolo de laranja,1,21.65
18624,2017-06-17 18:41:04,Bolo Tradicional,Bolo de laranja,1,24.51
18625,2017-11-15 19:04:49,Bolo de Festa,Bolo de aniversário morango,1,125.31
18626,2017-08-09 18:50:15,Salgado,Esfiha,4,5.68
18627,2024-10-07 11:20:12,Bolo de Pote,Bolo de pote prestígio,3,9.66
18628,2020-09-14 11:59:40,Bolo de Pote,Bolo de pote brigadeiro,1,12.03
18629,2021-05-08 19:26:56,Bolo Tradicional,Bolo de laranja,2,20.29
18630,2022-10-11 12:58:50,Bebida,Suco natural,1,6.39
18631,2023-08-30 18:14:56,Bolo Tradicional,Bolo de laranja,1,18.03
18632,2022-11-02 09:11:47,Bolo de Festa,Bolo de casamento,1,129.6
18633,2017-12-20 17:33:18,Salgado,Pão de queijo,1,8.98
18634,2020-07-27 11:50:02,Bolo de Pote,Bolo de pote chocolate,1,8.91
18635,2017-03-14 14:45:54,Bolo de Pote,Bolo de pote morango,1,13.16
18636,2024-09-26 12:19:50,Bolo Tradicional,Bolo de cenoura,2,19.82
18637,2019-08-14 15:02:29,Bolo Tradicional,Bolo de laranja,1,16.71
18638,2023-05-10 13:18:14,Salgado,Esfiha,1,5.42
18639,2024-06-27 19:15:39,Bolo de Pote,Bolo de pote brigadeiro,3,10.17
18640,2021-11-11 11:10:25,Bolo Tradicional,Bolo de fubá,1,23.28
18641,2022-03-27 17:47:10,Bolo Tradicional,Bolo de chocolate,2,24.24
18642,2020-12-27 15:47:55,Bolo Tradicional,Bolo de milho,1,16.0
18643,2020-07-31 21:08:19,Bolo de Pote,Bolo de pote churros,1,11.02
18644,2023-02-20 13:37:20,Bolo de Festa,Bolo de aniversário morango,1,96.58
18645,2018-12-29 16:20:50,Salgado,Coxinha,2,5.07
18646,2022-02-22 08:49:47,Bebida,Chá gelado,2,3.22
18647,2018-01-30 13:41:03,Bolo de Pote,Bolo de pote brigadeiro,1,11.45
18648,2024-04-01 20:07:43,Bolo Tradicional,Bolo de cenoura,1,20.9
18649,2017-04-01 11:43:45,Bolo Tradicional,Bolo de laranja,2,16.4
18650,2019-11-08 13:03:57,Bolo Tradicional,Bolo de fubá,1,17.95
18651,2024-12-06 19:57:21,Bolo de Pote,Bolo de pote prestígio,1,14.22
18652,2018-06-05 12:02:20,Bebida,Água mineral,1,4.52
18653,2022-02-24 15:44:20,Bebida,Café expresso,1,6.83
18654,2019-12-01 15:33:05,Bolo Tradicional,Bolo de chocolate,1,17.28
18655,2019-02-12 13:27:55,Bolo Tradicional,Bolo de fubá,2,17.42
18656,2024-06-13 18:01:59,Bolo Tradicional,Bolo de cenoura,1,15.09
18657,2020-09-29 11:20:42,Bolo Tradicional,Bolo de laranja,2,23.8
18658,2024-12-12 15:25:36,Bolo Tradicional,Bolo de fubá,3,21.94
18659,2019-07-01 18:16:11,Salgado,Esfiha,4,5.78
18660,2019-02-14 18:26:49,Bebida,Café expresso,1,3.28
18661,2023-10-15 12:36:50,Salgado,Pão de queijo,2,9.2
18662,2020-02-23 10:08:06,Bolo Tradicional,Bolo de cenoura,2,22.11
18663,2025-09-25 13:48:54,Bebida,Suco natural,3,7.44
18664,2023-12-08 13:15:22,Bolo Tradicional,Bolo de cenoura,3,15.75
18665,2018-08-26 21:28:57,Bolo de Festa,Bolo de aniversário chocolate,2,104.07
18666,2024-09-16 09:01:01,Bolo de Pote,Bolo de pote morango,2,9.87
18667,2018-08-17 14:20:23,Bolo Tradicional,Bolo de milho,1,17.62
18668,2023-03-22 09:16:28,Bolo de Festa,Bolo de aniversário chocolate,1,81.82
18669,2017-10-29 18:14:04,Bolo de Pote,Bolo de pote brigadeiro,2,8.13
18670,2020-01-13 18:39:58,Bolo Tradicional,Bolo de cenoura,1,23.18
18671,2019-12-23 20:16:21,Bolo Tradicional,Bolo de laranja,1,17.7
18672,2022-07-10 20:14:37,Salgado,Empada,4,8.09
18673,2025-09-10 09:19:33,Bolo Tradicional,Bolo de cenoura,4,24.85
18674,2018-07-08 19:29:20,Bolo Tradicional,Bolo de chocolate,1,15.37
18675,2025-02-15 16:45:24,Bolo Tradicional,Bolo de cenoura,3,15.13
18676,2025-05-17 14:02:24,Bolo Tradicional,Bolo de cenoura,4,22.32
18677,2018-05-13 17:25:41,Bolo Tradicional,Bolo de fubá,1,15.58
18678,2017-04-01 13:53:26,Bolo de Pote,Bolo de pote morango,1,14.71
18679,2022-11-10 15:57:04,Bolo Tradicional,Bolo de milho,4,22.44
18680,2019-05-12 18:03:28,Bolo Tradicional,Bolo de fubá,1,22.25
18681,2021-10-28 21:04:15,Bolo Tradicional,Bolo de cenoura,3,20.28
18682,2022-03-17 10:41:42,Bolo Tradicional,Bolo de cenoura,1,23.29
18683,2016-12-18 21:44:22,Bolo de Pote,Bolo de pote prestígio,2,11.28
18684,2019-12-13 10:58:52,Bolo de Festa,Bolo de aniversário chocolate,1,126.94
18685,2022-02-04 12:33:37,Salgado,Coxinha,1,6.78
18686,2024-06-20 18:26:36,Salgado,Quibe,3,9.49
18687,2020-05-08 21:26:23,Bolo Tradicional,Bolo de milho,1,17.17
18688,2022-12-26 12:52:48,Bolo Tradicional,Bolo de milho,2,18.99
18689,2022-01-14 10:55:06,Bolo Tradicional,Bolo de chocolate,3,22.26
18690,2019-10-12 14:13:48,Bolo Tradicional,Bolo de milho,4,24.76
18691,2017-12-19 20:47:31,Bolo de Festa,Bolo dois amores,3,89.37
18692,2018-09-25 12:55:29,Salgado,Empada,1,8.68
18693,2020-02-27 19:32:20,Bolo Tradicional,Bolo de milho,2,16.17
18694,2022-07-03 11:39:26,Salgado,Quibe,1,7.72
18695,2024-10-21 18:18:07,Salgado,Quibe,1,7.17
18696,2023-06-21 18:36:24,Bolo Tradicional,Bolo de milho,1,18.38
18697,2018-04-24 17:48:47,Bolo de Festa,Bolo floresta negra,1,145.68
18698,2022-01-09 19:50:33,Bebida,Suco natural,1,3.7
18699,2021-03-16 11:10:16,Bolo de Pote,Bolo de pote churros,1,11.11
18700,2021-10-19 16:33:54,Bolo de Pote,Bolo de pote brigadeiro,1,11.13
18701,2017-02-22 20:08:25,Bolo Tradicional,Bolo de cenoura,1,23.38
18702,2017-10-12 08:16:40,Bolo de Festa,Bolo de casamento,1,112.54
18703,2022-05-07 20:58:38,Bolo Tradicional,Bolo de chocolate,1,21.83
18704,2024-07-16 18:42:07,Bolo de Festa,Bolo de aniversário morango,3,113.02
18705,2025-01-17 14:43:36,Bolo Tradicional,Bolo de milho,1,24.88
18706,2021-11-26 21:00:39,Bolo Tradicional,Bolo de milho,2,16.56
18707,2020-07-03 13:19:38,Salgado,Empada,1,7.41
18708,2018-02-28 19:14:32,Bolo Tradicional,Bolo de milho,1,15.07
18709,2022-07-21 12:00:08,Bolo de Pote,Bolo de pote morango,2,13.75
18710,2019-09-01 14:36:29,Bolo de Festa,Bolo de casamento,1,104.07
18711,2019-07-09 17:36:34,Bolo de Pote,Bolo de pote churros,5,8.98
18712,2025-01-03 09:56:46,Bolo de Pote,Bolo de pote prestígio,4,10.89
18713,2018-03-09 15:56:52,Bolo Tradicional,Bolo de fubá,5,20.85
18714,2018-08-17 10:46:13,Salgado,Empada,1,7.5
18715,2016-12-21 20:48:53,Bebida,Café expresso,3,4.99
18716,2024-09-07 18:51:08,Bolo Tradicional,Bolo de cenoura,1,22.55
18717,2021-12-10 16:48:01,Salgado,Pão de queijo,2,9.74
18718,2024-02-24 08:15:36,Bolo Tradicional,Bolo de fubá,4,17.08
